"package";"model";"PCA";"train_CV_method";"train_test_split";"train_n_repeat";"train_balance";"Accuracy";"Kappa";"AccuracyLower";"AccuracyUpper";"AccuracyNull";"AccuracyPValue";"McnemarPValue";"Sensitivity";"Specificity";"Pos.Pred.Value";"Neg.Pred.Value";"Precision";"Recall";"F1";"Prevalence";"Detection.Rate";"Detection.Prevalence";"Balanced.Accuracy";"AUROC";"Nphenotype";"Density.yes";"Density.no";"Density.NA";"Density_agg";"Balance.yes";"Balance.no";"Balance_agg";"Database.Database";"Phenotype.Phenotypic_trait";"Phenotype.Bacterial_metadata_columns1";"Phenotype.Bacterial_metadata_columns2";"Phenotype.Bacterial_metadata_columns3";"Phenotype.Bacterial_metadata_columns4";"Phenotype.NA_substitution";"Phenotype.NA_substitution_value";"Genome.Pattern_gene_columns";"Genome.Pattern_genomic_table_columns";"Genome.Fix_multiple_genomes";"Genome.Genome_ortholog_type";"Genome.Genome_type"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,067585986488543;0,932414013511457;0,5;0,6875;0,479500122186953;0;1;NA;0,5;NA;0;NA;0,5;0;0;0,5;0,5;18;50;50;0;100;50;50;0;"FAPROTAX";"aliphatic_non_methane_hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,397635364383525;1;0,5;0,0625;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;18;50;50;0;100;50;50;0;"FAPROTAX";"aliphatic_non_methane_hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,507692307692308;0,0153846153846153;0,418606932581778;0,596419429631312;0,5;0,465077669654109;0,531971058097401;0,553846153846154;0,461538461538462;0,507042253521127;0,508474576271186;0,507042253521127;0,553846153846154;0,529411764705882;0,5;0,276923076923077;0,546153846153846;0,507692307692308;0,507692307692308;522;50;50;0;100;50;50;0;"FAPROTAX";"animal_parasites_or_symbionts";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,461538461538462;-0,0769230769230769;0,373767811691879;0,55110064505074;0,5;0,832656120631536;0,550097317230397;0,507692307692308;0,415384615384615;0,464788732394366;0,457627118644068;0,464788732394366;0,507692307692308;0,485294117647059;0,5;0,253846153846154;0,546153846153846;0,461538461538462;0,461538461538462;522;50;50;0;100;50;50;0;"FAPROTAX";"animal_parasites_or_symbionts";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,411083773140739;0,588916226859261;0,5;0,534922330345891;0,456750402423169;0,553846153846154;0,446153846153846;0,5;0,5;0,5;0,553846153846154;0,525547445255474;0,5;0,276923076923077;0,553846153846154;0,5;0,5;522;50;50;0;100;50;50;0;"FAPROTAX";"animal_parasites_or_symbionts";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,625;0,25;0,354346094302078;0,848016324918878;0,5;0,227249145507813;0,683091398309609;0,75;0,5;0,6;0,666666666666667;0,6;0,75;0,666666666666667;0,5;0,375;0,625;0,625;0,625;68;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,476229180103872;0,927337961747118;0,5;0,0384063720703125;0,133614402537715;1;0,5;0,666666666666667;1;0,666666666666667;1;0,8;0,5;0,5;0,75;0,75;0,75;68;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,4375;-0,125;0,197534140532668;0,701223100916823;0,5;0,772750854492188;1;0,375;0,5;0,428571428571429;0,444444444444444;0,428571428571429;0,375;0,4;0,5;0,1875;0,4375;0,4375;0,5625;68;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,375;-0,25;0,0852334141372536;0,755136783633448;0,5;0,85546875;0,371093369522698;0,75;0;0,428571428571429;0;0,428571428571429;0,75;0,545454545454545;0,5;0,375;0,875;0,375;0,375;36;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_H2_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,157012770487058;0,842987229512942;0,5;0,63671875;1;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,25;0,5;0,5;0,5;36;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_H2_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,625;0,25;0,244863216366552;0,914766585862746;0,5;0,36328125;1;0,75;0,5;0,6;0,666666666666667;0,6;0,75;0,666666666666667;0,5;0,375;0,625;0,625;0,625;36;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_H2_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,416666666666667;-0,166666666666667;0,15165222980843;0,723330314317894;0,5;0,80615234375;1;0,333333333333333;0,5;0,4;0,428571428571429;0,4;0,333333333333333;0,363636363636364;0,5;0,166666666666667;0,416666666666667;0,416666666666667;0,583333333333333;50;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_S_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,583333333333333;0,166666666666667;0,276669685682106;0,84834777019157;0,5;0,38720703125;1;0,5;0,666666666666667;0,6;0,571428571428572;0,6;0,5;0,545454545454545;0,5;0,25;0,416666666666667;0,583333333333333;0,583333333333333;50;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_S_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,428141538121811;0,945139355472007;0,5;0,072998046875;1;0,666666666666667;0,833333333333333;0,8;0,714285714285714;0,8;0,666666666666667;0,727272727272727;0,5;0,333333333333333;0,416666666666667;0,75;0,75;50;50;50;0;100;50;50;0;"FAPROTAX";"anoxygenic_photoautotrophy_S_oxidizing";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,583333333333333;0,166666666666667;0,366430645656363;0,778903094653321;0,5;0,270628094673157;0,751829634045849;0,5;0,666666666666667;0,6;0,571428571428572;0,6;0,5;0,545454545454545;0,5;0,25;0,416666666666667;0,583333333333333;0,583333333333333;98;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_compound_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,541666666666667;0,0833333333333333;0,328208075695178;0,744469798005254;0,5;0,419409871101379;0,546493595406582;0,416666666666667;0,666666666666667;0,555555555555556;0,533333333333333;0,555555555555556;0,416666666666667;0,476190476190476;0,5;0,208333333333333;0,375;0,541666666666667;0,541666666666667;98;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_compound_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,541666666666667;0,0833333333333333;0,328208075695178;0,744469798005254;0,5;0,419409871101379;1;0,5;0,583333333333333;0,545454545454546;0,538461538461538;0,545454545454545;0,5;0,521739130434783;0,5;0,25;0,458333333333333;0,541666666666667;0,541666666666667;98;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_compound_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,187086028447399;0,812913971552601;0,5;0,623046875;1;0,4;0,6;0,5;0,5;0,5;0,4;0,444444444444444;0,5;0,2;0,4;0,5;0,5;46;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,4;-0,2;0,121552258119827;0,737621923393055;0,5;0,828125;0,683091398309609;0,2;0,6;0,333333333333333;0,428571428571429;0,333333333333333;0,2;0,25;0,5;0,1;0,3;0,4;0,4;46;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,4;-0,2;0,121552258119827;0,737621923393055;0,5;0,828125;0,683091398309609;0,2;0,6;0,333333333333333;0,428571428571429;0,333333333333333;0,2;0,25;0,5;0,1;0,3;0,4;0,4;46;50;50;0;100;50;50;0;"FAPROTAX";"aromatic_hydrocarbon_degradation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;1;0;0,5;NA;0,5;1;0,666666666666667;0,5;0,5;1;0,5;0,5;12;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";1;1;0,158113883008419;1;0,5;0,25;NA;1;1;1;1;1;1;1;0,5;0,5;0,5;1;1;12;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0;-1;0;0,841886116991581;0,5;1;1;0;0;0;0;0;0;NA;0,5;0;0,5;0;1;12;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,194120449683243;0,99369053679029;0,5;0,3125;1;0,5;1;1;0,666666666666667;1;0,5;0,666666666666667;0,5;0,25;0,25;0,75;0,75;20;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,75;0,5;0,194120449683243;0,99369053679029;0,5;0,3125;1;1;0,5;0,666666666666667;1;0,666666666666667;1;0,8;0,5;0,5;0,75;0,75;0,75;20;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,067585986488543;0,932414013511457;0,5;0,6875;1;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,25;0,5;0,5;0,5;20;50;50;0;100;50;50;0;"FAPROTAX";"arsenate_respiration";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0;-1;0;0,841886116991581;0,5;1;1;0;0;0;0;0;0;NA;0,5;0;0,5;0;1;10;50;50;0;100;50;50;0;"FAPROTAX";"arsenite_oxidation_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;0;1;NA;0,5;NA;0;NA;0,5;0;0;0,5;0,5;10;50;50;0;100;50;50;0;"FAPROTAX";"arsenite_oxidation_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,0125791170934251;0,987420882906575;0,5;0,75;1;1;0;0,5;NA;0,5;1;0,666666666666667;0,5;0,5;1;0,5;0,5;10;50;50;0;100;50;50;0;"FAPROTAX";"arsenite_oxidation_detoxification";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,678571428571429;0,357142857142857;0,476483593290382;0,841223962113846;0,5;0,043579276651144;0,504985075093846;0,785714285714286;0,571428571428571;0,647058823529412;0,727272727272727;0,647058823529412;0,785714285714286;0,709677419354839;0,5;0,392857142857143;0,607142857142857;0,678571428571429;0,678571428571428;114;50;50;0;100;50;50;0;"FAPROTAX";"cellulolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,464285714285714;-0,0714285714285714;0,275108560296596;0,6613009238854;0,5;0,714205905795097;1;0,428571428571429;0,5;0,461538461538462;0,466666666666667;0,461538461538462;0,428571428571429;0,444444444444444;0,5;0,214285714285714;0,464285714285714;0,464285714285714;0,535714285714286;114;50;50;0;100;50;50;0;"FAPROTAX";"cellulolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,306470961532318;0,693529038467682;0,5;0,574722990393638;0,789268026134281;0,571428571428571;0,428571428571429;0,5;0,5;0,5;0,571428571428571;0,533333333333333;0,5;0,285714285714286;0,571428571428571;0,5;0,5;114;50;50;0;100;50;50;0;"FAPROTAX";"cellulolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,524539877300613;0,0490797546012269;0,468784534120515;0,579845395731969;0,5;0,203069741870506;0,629854539043202;0,503067484662577;0,54601226993865;0,525641025641026;0,523529411764706;0,525641025641026;0,503067484662577;0,5141065830721;0,5;0,251533742331288;0,478527607361963;0,524539877300613;0,524539877300613;1304;50;50;0;100;50;50;0;"FAPROTAX";"chemoheterotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,521472392638037;0,0429447852760736;0,465729945328548;0,576821247170547;0,5;0,235788988564484;0,575173531920197;0,496932515337423;0,54601226993865;0,52258064516129;0,52046783625731;0,52258064516129;0,496932515337423;0,509433962264151;0,5;0,248466257668712;0,475460122699386;0,521472392638037;0,521472392638037;1304;50;50;0;100;50;50;0;"FAPROTAX";"chemoheterotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,52760736196319;0,0552147239263803;0,471841156558889;0,582867508869061;0,5;0,173220604535649;0,294836833019914;0,484662576687117;0,570552147239264;0,530201342281879;0,525423728813559;0,530201342281879;0,484662576687117;0,506410256410256;0,5;0,242331288343558;0,457055214723926;0,52760736196319;0,52760736196319;1304;50;50;0;100;50;50;0;"FAPROTAX";"chemoheterotrophy";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,611111111111111;0,222222222222222;0,357451205893063;0,827014145210248;0,5;0,240341186523438;1;0,555555555555556;0,666666666666667;0,625;0,6;0,625;0,555555555555556;0,588235294117647;0,5;0,277777777777778;0,444444444444444;0,611111111111111;0,611111111111111;80;50;50;0;100;50;50;0;"FAPROTAX";"chitinolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,611111111111111;0,222222222222222;0,357451205893063;0,827014145210248;0,5;0,240341186523438;1;0,555555555555556;0,666666666666667;0,625;0,6;0,625;0,555555555555556;0,588235294117647;0,5;0,277777777777778;0,444444444444444;0,611111111111111;0,611111111111111;80;50;50;0;100;50;50;0;"FAPROTAX";"chitinolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,444444444444444;-0,111111111111111;0,2153015073873;0,692428341001244;0,5;0,759658813476562;0,342781711147911;0,666666666666667;0,222222222222222;0,461538461538462;0,4;0,461538461538462;0,666666666666667;0,545454545454546;0,5;0,333333333333333;0,722222222222222;0,444444444444444;0,444444444444444;80;50;50;0;100;50;50;0;"FAPROTAX";"chitinolysis";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,321428571428571;-0,357142857142857;0,158776037886154;0,523516406709619;0,5;0,982150930911303;1;0,285714285714286;0,357142857142857;0,307692307692308;0,333333333333333;0,307692307692308;0,285714285714286;0,296296296296296;0,5;0,142857142857143;0,464285714285714;0,321428571428571;0,678571428571429;112;50;50;0;100;50;50;0;"FAPROTAX";"dark_hydrogen_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,306470961532318;0,693529038467682;0,5;0,574722990393638;0,789268026134281;0,571428571428571;0,428571428571429;0,5;0,5;0,5;0,571428571428571;0,533333333333333;0,5;0,285714285714286;0,571428571428571;0,5;0,5;112;50;50;0;100;50;50;0;"FAPROTAX";"dark_hydrogen_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,285714285714286;-0,428571428571429;0,132236512571125;0,486668315448941;0,5;0,993729524314404;1;0,285714285714286;0,285714285714286;0,285714285714286;0,285714285714286;0,285714285714286;0,285714285714286;0,285714285714286;0,5;0,142857142857143;0,5;0,285714285714286;0,714285714285714;112;50;50;0;100;50;50;0;"FAPROTAX";"dark_hydrogen_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,625;0,25;0,244863216366552;0,914766585862746;0,5;0,36328125;1;0,75;0,5;0,6;0,666666666666667;0,6;0,75;0,666666666666667;0,5;0,375;0,625;0,625;0,625;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_iron_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V100"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,5;0;0,157012770487058;0,842987229512942;0,5;0,63671875;0,617075077451974;0,25;0,75;0,5;0,5;0,5;0,25;0,333333333333333;0,5;0,125;0,25;0,5;0,5;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_iron_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V200"
"caret";"glmnet";"None";"CV";0,8;10;"downSample";0,375;-0,25;0,0852334141372536;0,755136783633448;0,5;0,85546875;1;0,5;0,25;0,4;0,333333333333333;0,4;0,5;0,444444444444444;0,5;0,25;0,625;0,375;0,625;34;50;50;0;100;50;50;0;"FAPROTAX";"dark_iron_oxidation";"Name";"Genus";"Species";"Strain";"NA2level";"no";"D2V\d+";"D2V\d+|GenomeID";"pickone";"KEGG";"D2V500"
